Date,Summary,Precip_Type,Temperature,Apparent_Temperature,Humidity,Wind_Speed,Wind_Bearing,Visibility,Cloud_Cover,Pressure,Daily_Summary,Year,Month,Day,Season,Temp_Category,Precipitation,Rain_Category
2006-05-14,Mostly Cloudy,rain,16.227777777777778,16.227777777777778,0.62,9.579500000000001,140.0,9.982000000000001,0.0,1017.86,Partly cloudy starting in the morning.,2006,5,14,Spring,Moderate,2.5,Moderate
2006-05-15,Partly Cloudy,rain,14.955555555555557,14.955555555555557,0.79,16.1966,278.0,11.270000000000001,0.0,1017.14,Mostly cloudy throughout the day.,2006,5,15,Spring,Moderate,2.5,Moderate
2006-05-16,Partly Cloudy,rain,15.072222222222223,15.072222222222223,0.78,1.9481000000000002,170.0,9.982000000000001,0.0,1020.99,Partly cloudy until night.,2006,5,16,Spring,Moderate,2.5,Moderate
2006-05-17,Mostly Cloudy,rain,17.872222222222224,17.872222222222224,0.65,10.7548,161.0,9.982000000000001,0.0,1017.16,Partly cloudy throughout the day.,2006,5,17,Spring,Moderate,2.5,Moderate
2006-05-18,Partly Cloudy,rain,16.16111111111111,16.16111111111111,0.81,17.291400000000003,300.0,15.826300000000002,0.0,1016.55,Partly cloudy throughout the day.,2006,5,18,Spring,Moderate,2.5,Moderate
2006-05-19,Partly Cloudy,rain,17.988888888888887,17.988888888888887,0.65,7.921200000000001,151.0,9.982000000000001,0.0,1017.04,Partly cloudy overnight.,2006,5,19,Spring,Moderate,2.5,Moderate
2006-05-20,Mostly Cloudy,rain,16.08888888888889,16.08888888888889,0.87,8.903300000000002,328.0,11.2056,0.0,1013.14,Mostly cloudy throughout the day.,2006,5,20,Spring,Moderate,2.5,Moderate
2006-05-21,Mostly Cloudy,rain,17.849999999999998,17.849999999999998,0.78,1.7710000000000004,178.0,11.2056,0.0,1007.19,Partly cloudy throughout the day.,2006,5,21,Spring,Moderate,2.5,Moderate
2006-05-22,Mostly Cloudy,rain,16.177777777777777,16.177777777777777,0.67,10.577700000000002,38.0,9.982000000000001,0.0,1012.74,Mostly cloudy throughout the day.,2006,5,22,Spring,Moderate,2.5,Moderate
2006-05-23,Partly Cloudy,rain,20.18333333333333,20.18333333333333,0.67,4.9749,171.0,9.982000000000001,0.0,1012.05,Partly cloudy until night.,2006,5,23,Spring,Warm,2.5,Moderate
2006-05-24,Mostly Cloudy,rain,22.23888888888889,22.23888888888889,0.72,10.8997,10.0,9.982000000000001,0.0,1015.4,Partly cloudy until night.,2006,5,24,Spring,Warm,2.5,Moderate
2006-05-25,Mostly Cloudy,rain,15.833333333333334,15.833333333333334,0.87,20.3504,340.0,11.270000000000001,0.0,1017.67,Mostly cloudy throughout the day.,2006,5,25,Spring,Moderate,2.5,Moderate
2006-05-26,Mostly Cloudy,rain,13.961111111111112,13.961111111111112,0.72,7.9373000000000005,269.0,9.982000000000001,0.0,1020.7,Partly cloudy throughout the day.,2006,5,26,Spring,Moderate,2.5,Moderate
2006-05-27,Mostly Cloudy,rain,16.16111111111111,16.16111111111111,0.78,0.7245,308.0,9.982000000000001,0.0,1019.31,Mostly cloudy throughout the day.,2006,5,27,Spring,Moderate,2.5,Moderate
2006-05-28,Mostly Cloudy,rain,17.333333333333332,17.333333333333332,0.71,9.450700000000001,281.0,9.982000000000001,0.0,1020.0,Mostly cloudy until night and breezy starting in the morning continuing until afternoon.,2006,5,28,Spring,Moderate,2.5,Moderate
2006-05-29,Overcast,rain,14.97777777777778,14.97777777777778,0.87,16.9372,241.0,8.1949,0.0,1012.95,Mostly cloudy throughout the day.,2006,5,29,Spring,Moderate,2.5,Moderate
2006-05-30,Overcast,rain,12.244444444444444,12.244444444444444,0.87,11.640300000000002,60.0,11.270000000000001,0.0,1006.87,Overcast throughout the day.,2006,5,30,Spring,Moderate,2.5,Moderate
2006-05-31,Overcast,rain,11.066666666666668,11.066666666666668,0.87,13.765500000000001,290.0,11.0446,0.0,1000.54,Overcast throughout the day.,2006,5,31,Spring,Moderate,2.5,Moderate
2006-06-01,Partly Cloudy,rain,7.277777777777778,6.133333333333333,0.86,6.7620000000000005,272.0,15.826300000000002,0.0,1016.04,Mostly cloudy until night.,2006,6,1,Summer,Cold,2.5,Moderate
2006-06-02,Mostly Cloudy,rain,12.777777777777779,12.777777777777779,0.76,8.0661,358.0,9.982000000000001,0.0,1016.87,Mostly cloudy until night.,2006,6,2,Summer,Moderate,2.5,Moderate
2006-06-03,Overcast,rain,11.138888888888888,11.138888888888888,0.93,20.9461,189.0,11.0446,0.0,1010.48,Overcast throughout the day.,2006,6,3,Summer,Moderate,2.5,Moderate
2006-06-04,Mostly Cloudy,rain,12.200000000000001,12.200000000000001,0.93,3.3971,255.0,10.948,0.0,1013.44,Mostly cloudy throughout the day.,2006,6,4,Summer,Moderate,2.5,Moderate
2006-06-05,Clear,rain,11.183333333333334,11.183333333333334,0.93,9.3863,289.0,11.0446,0.0,1014.16,Overcast until evening.,2006,6,5,Summer,Moderate,2.5,Moderate
2006-06-06,Partly Cloudy,rain,11.205555555555556,11.205555555555556,0.8,9.5151,270.0,9.982000000000001,0.0,1020.51,Partly cloudy throughout the day.,2006,6,6,Summer,Moderate,2.5,Moderate
2006-06-07,Clear,rain,12.761111111111111,12.761111111111111,0.78,21.091,348.0,11.270000000000001,0.0,1022.15,Partly cloudy until night.,2006,6,7,Summer,Moderate,2.5,Moderate
2006-06-08,Overcast,rain,13.75,13.75,0.78,10.9319,7.0,11.270000000000001,0.0,1021.1,Overcast throughout the day.,2006,6,8,Summer,Moderate,2.5,Moderate
2006-06-09,Mostly Cloudy,rain,12.894444444444446,12.894444444444446,0.82,7.6796999999999995,330.0,11.2056,0.0,1024.43,Mostly cloudy until night.,2006,6,9,Summer,Moderate,2.5,Moderate
2006-06-10,Mostly Cloudy,rain,10.75,10.75,0.92,3.2361,244.0,15.826300000000002,0.0,1020.81,Mostly cloudy until night.,2006,6,10,Summer,Moderate,2.5,Moderate
2006-06-11,Mostly Cloudy,rain,10.16111111111111,10.16111111111111,0.92,7.9373000000000005,312.0,10.0464,0.0,1020.88,Mostly cloudy until night.,2006,6,11,Summer,Moderate,2.5,Moderate
2006-06-12,Partly Cloudy,rain,15.094444444444447,15.094444444444447,0.87,1.6583,238.0,11.2056,0.0,1027.02,Foggy starting overnight continuing until morning.,2006,6,12,Summer,Moderate,2.5,Moderate
2006-06-13,Mostly Cloudy,rain,17.333333333333332,17.333333333333332,0.75,4.4758,351.0,9.982000000000001,0.0,1023.24,Foggy starting overnight continuing until morning.,2006,6,13,Summer,Moderate,2.5,Moderate
2006-06-14,Mostly Cloudy,rain,17.194444444444443,17.194444444444443,0.72,7.6796999999999995,340.0,9.982000000000001,0.0,1019.84,Mostly cloudy throughout the day.,2006,6,14,Summer,Moderate,2.5,Moderate
2006-06-15,Partly Cloudy,rain,16.12777777777778,16.12777777777778,0.78,2.898,334.0,9.982000000000001,0.0,1016.44,Partly cloudy throughout the day.,2006,6,15,Summer,Moderate,2.5,Moderate
2006-06-16,Mostly Cloudy,rain,20.11666666666666,20.11666666666666,0.63,7.969500000000001,260.0,9.982000000000001,0.0,1017.92,Partly cloudy until night.,2006,6,16,Summer,Warm,2.5,Moderate
2006-06-17,Partly Cloudy,rain,20.18333333333333,20.18333333333333,0.73,3.2361,174.0,9.982000000000001,0.0,1017.28,Partly cloudy starting overnight.,2006,6,17,Summer,Warm,2.5,Moderate
2006-06-18,Mostly Cloudy,rain,22.89444444444444,22.89444444444444,0.78,3.2844,242.0,9.982000000000001,0.0,1016.39,Partly cloudy until night.,2006,6,18,Summer,Warm,2.5,Moderate
2006-06-19,Partly Cloudy,rain,22.83888888888889,22.83888888888889,0.79,0.2898,300.0,9.982000000000001,0.0,1016.68,Partly cloudy until night.,2006,6,19,Summer,Warm,2.5,Moderate
2006-06-20,Partly Cloudy,rain,24.00555555555555,24.00555555555555,0.79,4.6207,252.0,9.982000000000001,0.0,1014.3,Partly cloudy until afternoon.,2006,6,20,Summer,Warm,2.5,Moderate
2006-06-21,Partly Cloudy,rain,22.37777777777778,22.37777777777778,0.8,16.905,120.0,11.2056,0.0,1016.29,Partly cloudy starting in the morning.,2006,6,21,Summer,Warm,2.5,Moderate
2006-06-22,Mostly Cloudy,rain,25.022222222222226,25.022222222222226,0.69,11.270000000000001,110.0,9.982000000000001,0.0,1014.46,Partly cloudy starting overnight continuing until night.,2006,6,22,Summer,Warm,2.5,Moderate
2006-06-23,Partly Cloudy,rain,23.766666666666666,23.766666666666666,0.7,7.921200000000001,88.0,9.8049,0.0,1012.22,Partly cloudy throughout the day.,2006,6,23,Summer,Warm,2.5,Moderate
2006-06-24,Mostly Cloudy,rain,18.044444444444448,18.044444444444448,0.99,3.3488,54.0,11.270000000000001,0.0,1016.44,Partly cloudy throughout the day.,2006,6,24,Summer,Moderate,2.5,Moderate
2006-06-25,Partly Cloudy,rain,22.82222222222222,22.82222222222222,0.83,3.1717,352.0,9.982000000000001,0.0,1016.51,Partly cloudy until night.,2006,6,25,Summer,Warm,2.5,Moderate
2006-06-26,Partly Cloudy,rain,25.016666666666666,25.016666666666666,0.79,4.652900000000001,118.0,9.982000000000001,0.0,1015.98,Partly cloudy starting in the morning continuing until night.,2006,6,26,Summer,Warm,2.5,Moderate
2006-06-27,Partly Cloudy,rain,25.161111111111115,25.161111111111115,0.74,9.450700000000001,139.0,9.982000000000001,0.0,1016.05,Partly cloudy in the morning.,2006,6,27,Summer,Warm,2.5,Moderate
2006-06-28,Partly Cloudy,rain,25.177777777777774,25.177777777777774,0.84,4.4919,160.0,9.982000000000001,0.0,1014.38,Partly cloudy starting in the afternoon.,2006,6,28,Summer,Warm,2.5,Moderate
2006-06-29,Partly Cloudy,rain,25.038888888888884,25.038888888888884,0.74,7.969500000000001,90.0,9.982000000000001,0.0,1015.39,Partly cloudy until night.,2006,6,29,Summer,Warm,2.5,Moderate
2006-06-30,Mostly Cloudy,rain,20.05,20.05,0.92,7.695800000000001,326.0,11.2056,0.0,1017.97,Mostly cloudy starting overnight continuing until night.,2006,6,30,Summer,Warm,2.5,Moderate
2006-07-01,Mostly Cloudy,rain,17.77777777777778,17.77777777777778,0.9,10.835300000000002,298.0,14.9569,0.0,1019.51,Mostly cloudy throughout the day.,2006,7,1,Summer,Moderate,2.5,Moderate
2006-07-02,Mostly Cloudy,rain,19.95555555555556,19.95555555555556,0.87,2.7853000000000003,284.0,11.270000000000001,0.0,1017.73,Mostly cloudy throughout the day.,2006,7,2,Summer,Moderate,2.5,Moderate
2006-07-03,Mostly Cloudy,rain,18.911111111111115,18.911111111111115,0.93,3.0429,322.0,11.270000000000001,0.0,1018.9,Mostly cloudy throughout the day.,2006,7,3,Summer,Moderate,2.5,Moderate
2006-07-04,Overcast,rain,17.82777777777778,17.82777777777778,0.9,3.2361,315.0,9.982000000000001,0.0,1020.9,Mostly cloudy throughout the day.,2006,7,4,Summer,Moderate,2.5,Moderate
2006-07-05,Partly Cloudy,rain,18.86111111111111,18.86111111111111,0.79,1.4651,21.0,9.9015,0.0,1021.82,Foggy starting overnight continuing until morning.,2006,7,5,Summer,Moderate,2.5,Moderate
2006-07-06,Partly Cloudy,rain,20.09444444444445,20.09444444444445,0.68,7.615300000000001,31.0,9.982000000000001,0.0,1022.4,Partly cloudy starting in the morning continuing until night.,2006,7,6,Summer,Warm,2.5,Moderate
2006-07-07,Partly Cloudy,rain,22.24444444444445,22.24444444444445,0.64,4.4114,167.0,9.982000000000001,0.0,1019.38,Partly cloudy starting in the morning continuing until evening.,2006,7,7,Summer,Warm,2.5,Moderate
2006-07-08,Partly Cloudy,rain,22.800000000000004,22.800000000000004,0.58,9.2253,97.0,9.982000000000001,0.0,1014.68,Partly cloudy starting in the afternoon continuing until night.,2006,7,8,Summer,Warm,2.5,Moderate
2006-07-09,Partly Cloudy,rain,19.166666666666668,19.166666666666668,0.88,0.6440000000000001,329.0,11.270000000000001,0.0,1016.61,Partly cloudy starting in the afternoon continuing until night.,2006,7,9,Summer,Moderate,2.5,Moderate
2006-07-10,Partly Cloudy,rain,16.71666666666667,16.71666666666667,0.93,6.1502,10.0,15.826300000000002,0.0,1019.62,Partly cloudy until night.,2006,7,10,Summer,Moderate,2.5,Moderate
2006-07-11,Partly Cloudy,rain,22.872222222222224,22.872222222222224,0.73,4.7012,349.0,9.982000000000001,0.0,1021.42,Partly cloudy until night.,2006,7,11,Summer,Warm,2.5,Moderate
2006-07-12,Partly Cloudy,rain,23.81666666666667,23.81666666666667,0.63,4.4919,100.0,9.982000000000001,0.0,1020.48,Partly cloudy starting in the afternoon.,2006,7,12,Summer,Warm,2.5,Moderate
2006-07-13,Partly Cloudy,rain,22.17222222222222,22.17222222222222,0.74,11.012400000000001,1.0,9.982000000000001,0.0,1018.03,Partly cloudy until night.,2006,7,13,Summer,Warm,2.5,Moderate
2006-07-14,Partly Cloudy,rain,22.266666666666666,22.266666666666666,0.81,7.3255,98.0,11.270000000000001,0.0,1016.61,Partly cloudy until night.,2006,7,14,Summer,Warm,2.5,Moderate
2006-07-15,Partly Cloudy,rain,22.28888888888889,22.28888888888889,0.76,1.7710000000000004,306.0,11.2056,0.0,1016.81,Partly cloudy until night.,2006,7,15,Summer,Warm,2.5,Moderate
2006-07-16,Mostly Cloudy,rain,22.083333333333332,22.083333333333332,0.49,6.0536,60.0,15.826300000000002,0.0,1021.33,Mostly cloudy throughout the day.,2006,7,16,Summer,Warm,2.5,Moderate
2006-07-17,Mostly Cloudy,rain,18.88888888888889,18.88888888888889,0.48,10.3201,60.0,9.982000000000001,0.0,1023.18,Partly cloudy throughout the day.,2006,7,17,Summer,Moderate,2.5,Moderate
2006-07-18,Partly Cloudy,rain,17.89444444444444,17.89444444444444,0.56,7.486500000000001,20.0,9.982000000000001,0.0,1022.52,Partly cloudy until evening.,2006,7,18,Summer,Moderate,2.5,Moderate
2006-07-19,Clear,rain,20.161111111111115,20.161111111111115,0.61,3.22,260.0,9.982000000000001,0.0,1021.5,Partly cloudy starting in the morning continuing until afternoon.,2006,7,19,Summer,Warm,2.5,Moderate
2006-07-20,Clear,rain,22.927777777777774,22.927777777777774,0.57,4.8622000000000005,258.0,9.982000000000001,0.0,0.0,Clear throughout the day.,2006,7,20,Summer,Warm,2.5,Moderate
2006-07-21,Clear,rain,25.02777777777778,25.02777777777778,0.62,0.0,0.0,9.982000000000001,0.0,1020.38,Partly cloudy starting in the afternoon continuing until evening.,2006,7,21,Summer,Warm,2.5,Moderate
2006-07-22,Partly Cloudy,rain,26.13888888888889,26.13888888888889,0.65,4.6851,202.0,9.982000000000001,0.0,1018.29,Partly cloudy starting in the afternoon continuing until night.,2006,7,22,Summer,Warm,2.5,Moderate
2006-07-23,Overcast,rain,22.933333333333334,22.933333333333334,0.73,26.1464,62.0,11.270000000000001,0.0,1018.12,Partly cloudy starting in the afternoon.,2006,7,23,Summer,Warm,2.5,Moderate
2006-07-24,Overcast,rain,23.96111111111111,23.96111111111111,0.89,3.22,250.0,9.982000000000001,0.0,1016.19,Mostly cloudy until night.,2006,7,24,Summer,Warm,2.5,Moderate
2006-07-25,Mostly Cloudy,rain,22.150000000000002,22.150000000000002,0.81,0.2898,50.0,9.982000000000001,0.0,1016.68,Partly cloudy starting in the afternoon.,2006,7,25,Summer,Warm,2.5,Moderate
2006-07-26,Partly Cloudy,rain,23.977777777777774,23.977777777777774,0.74,0.27370000000000005,315.0,9.982000000000001,0.0,1016.2,Partly cloudy starting in the morning continuing until night.,2006,7,26,Summer,Warm,2.5,Moderate
2006-07-27,Partly Cloudy,rain,25.06666666666667,25.06666666666667,0.74,1.6583,292.0,9.982000000000001,0.0,1015.62,Partly cloudy starting in the afternoon.,2006,7,27,Summer,Warm,2.5,Moderate
2006-07-28,Mostly Cloudy,rain,25.0,25.0,0.79,1.4651,274.0,9.982000000000001,0.0,1013.8,Mostly cloudy starting in the morning.,2006,7,28,Summer,Warm,2.5,Moderate
2006-07-29,Partly Cloudy,rain,27.011111111111113,27.82222222222222,0.56,7.711900000000001,259.0,9.9015,0.0,1009.48,Partly cloudy starting in the morning continuing until night.,2006,7,29,Summer,Warm,2.5,Moderate
2006-07-30,Mostly Cloudy,rain,22.061111111111106,22.061111111111106,0.77,16.856700000000004,264.0,8.05,0.0,1007.72,Partly cloudy starting in the morning.,2006,7,30,Summer,Warm,2.5,Moderate
2006-07-31,Partly Cloudy,rain,22.31111111111111,22.31111111111111,0.81,3.22,40.0,11.270000000000001,0.0,1011.9,Partly cloudy throughout the day.,2006,7,31,Summer,Warm,2.5,Moderate
2006-08-01,Partly Cloudy,rain,21.016666666666666,21.016666666666666,0.87,3.22,310.0,15.826300000000002,0.0,1012.02,Partly cloudy starting overnight.,2006,8,1,Summer,Warm,2.5,Moderate
2006-08-02,Mostly Cloudy,rain,24.694444444444443,24.694444444444443,0.65,4.4275,64.0,10.0464,0.0,1006.95,Partly cloudy starting overnight.,2006,8,2,Summer,Warm,2.5,Moderate
2006-08-03,Mostly Cloudy,rain,18.86666666666666,18.86666666666666,0.84,3.3649,290.0,9.982000000000001,0.0,1009.42,Mostly cloudy throughout the day.,2006,8,3,Summer,Moderate,2.5,Moderate
2006-08-04,Partly Cloudy,rain,19.92777777777778,19.92777777777778,0.87,15.3111,70.0,11.270000000000001,0.0,1003.04,Mostly cloudy throughout the day.,2006,8,4,Summer,Moderate,2.5,Moderate
2006-08-05,Clear,rain,17.155555555555555,17.155555555555555,0.93,9.499,261.0,8.05,0.0,1007.16,Mostly cloudy until night.,2006,8,5,Summer,Moderate,2.5,Moderate
2006-08-06,Partly Cloudy,rain,17.25,17.25,0.81,4.8783,261.0,11.2056,0.0,0.0,Partly cloudy until evening.,2006,8,6,Summer,Moderate,2.5,Moderate
2006-08-07,Partly Cloudy,rain,17.244444444444444,17.244444444444444,0.87,1.4168,33.0,9.982000000000001,0.0,1010.18,Partly cloudy starting in the morning.,2006,8,7,Summer,Moderate,2.5,Moderate
2006-08-08,Overcast,rain,17.22222222222222,17.22222222222222,0.93,3.2039,229.0,11.270000000000001,0.0,1004.12,Mostly cloudy throughout the day.,2006,8,8,Summer,Moderate,2.5,Moderate
2006-08-09,Partly Cloudy,rain,16.25,16.25,0.87,8.1144,279.0,9.982000000000001,0.0,1007.51,Partly cloudy until night.,2006,8,9,Summer,Moderate,2.5,Moderate
2006-08-10,Partly Cloudy,rain,15.56111111111111,15.56111111111111,0.92,3.3327,263.0,14.9086,0.0,1011.53,Mostly cloudy until night.,2006,8,10,Summer,Moderate,2.5,Moderate
2006-08-11,Mostly Cloudy,rain,19.91111111111111,19.91111111111111,0.74,16.1966,20.0,11.2056,0.0,1007.87,Mostly cloudy until night.,2006,8,11,Summer,Moderate,2.5,Moderate
2006-08-12,Partly Cloudy,rain,17.805555555555557,17.805555555555557,0.78,4.781700000000001,260.0,9.982000000000001,0.0,1008.62,Partly cloudy throughout the day.,2006,8,12,Summer,Moderate,2.5,Moderate
2006-08-13,Mostly Cloudy,rain,17.266666666666666,17.266666666666666,0.88,7.8084999999999996,149.0,9.853200000000001,0.0,1007.17,Mostly cloudy until night.,2006,8,13,Summer,Moderate,2.5,Moderate
2006-08-14,Overcast,rain,17.711111111111112,17.711111111111112,0.97,12.2199,129.0,11.2056,0.0,1010.09,Mostly cloudy throughout the day.,2006,8,14,Summer,Moderate,2.5,Moderate
2006-08-15,Partly Cloudy,rain,17.733333333333334,17.733333333333334,0.84,9.1126,111.0,9.982000000000001,0.0,1012.44,Mostly cloudy until night.,2006,8,15,Summer,Moderate,2.5,Moderate
2006-08-16,Partly Cloudy,rain,17.288888888888888,17.288888888888888,0.87,3.1073,63.0,9.982000000000001,0.0,1015.58,Partly cloudy until evening.,2006,8,16,Summer,Moderate,2.5,Moderate
2006-08-17,Mostly Cloudy,rain,21.13888888888889,21.13888888888889,0.6,10.8997,110.0,9.982000000000001,0.0,1012.58,Partly cloudy throughout the day.,2006,8,17,Summer,Warm,2.5,Moderate
2006-08-18,Partly Cloudy,rain,22.75555555555555,22.75555555555555,0.79,4.6207,178.0,9.982000000000001,0.0,1012.36,Partly cloudy until morning.,2006,8,18,Summer,Warm,2.5,Moderate
2006-08-19,Partly Cloudy,rain,22.916666666666668,22.916666666666668,0.73,8.05,211.0,9.982000000000001,0.0,1014.17,Partly cloudy starting overnight continuing until night.,2006,8,19,Summer,Warm,2.5,Moderate
2006-08-20,Partly Cloudy,rain,22.800000000000004,22.800000000000004,0.84,4.6207,182.0,9.982000000000001,0.0,1017.94,Partly cloudy starting in the afternoon continuing until night.,2006,8,20,Summer,Warm,2.5,Moderate
2006-08-21,Partly Cloudy,rain,23.81666666666667,23.81666666666667,0.75,3.22,250.0,11.2056,0.0,1014.62,Partly cloudy starting in the afternoon.,2006,8,21,Summer,Warm,2.5,Moderate
2006-08-22,Mostly Cloudy,rain,17.872222222222224,17.872222222222224,0.95,3.5259,238.0,9.982000000000001,0.0,1015.91,Mostly cloudy starting overnight.,2006,8,22,Summer,Moderate,2.5,Moderate
2006-08-23,Partly Cloudy,rain,17.200000000000003,17.200000000000003,0.86,3.6708,287.0,11.2056,0.0,1016.47,Partly cloudy starting in the morning.,2006,8,23,Summer,Moderate,2.5,Moderate
2006-08-24,Partly Cloudy,rain,16.211111111111112,16.211111111111112,0.81,1.9159,272.0,9.982000000000001,0.0,1015.81,Partly cloudy starting in the morning.,2006,8,24,Summer,Moderate,2.5,Moderate
2006-08-25,Partly Cloudy,rain,17.755555555555556,17.755555555555556,0.7,7.6636,110.0,9.982000000000001,0.0,1011.97,Partly cloudy starting in the morning.,2006,8,25,Summer,Moderate,2.5,Moderate
2006-08-26,Mostly Cloudy,rain,17.711111111111112,17.711111111111112,0.84,8.4686,279.0,9.982000000000001,0.0,1009.72,Partly cloudy until evening.,2006,8,26,Summer,Moderate,2.5,Moderate
2006-08-27,Partly Cloudy,rain,16.133333333333333,16.133333333333333,0.81,3.5259,326.0,9.982000000000001,0.0,1010.23,Partly cloudy until night.,2006,8,27,Summer,Moderate,2.5,Moderate
2006-08-28,Partly Cloudy,rain,17.244444444444444,17.244444444444444,0.75,0.6118,312.0,11.2056,0.0,1010.82,Partly cloudy until afternoon.,2006,8,28,Summer,Moderate,2.5,Moderate
